CustomerID,Age,Gender,Segment,NPS,ChurnLabel,TotalPurchaseValue,SubscriptionPlan,TotalLatePayments,PageViews,TimeSpentOnWebsite,NumberOfLogins,FrequencyOfInteractions,Rating
1334,58,Male,Segment B,2,1,1669.92,Basic,78,84,6,20,Monthly,5
1335,70,Female,Segment A,7,0,11730.59,Gold,3,77,76,20,Weekly,4
1336,69,Female,Segment B,6,0,9295.67,Unlimited,6,31,35,8,Daily,1
1337,69,Female,Segment C,4,0,23594.670000000002,Flex,4,61,74,15,Weekly,2
1338,43,Male,Segment B,3,0,30851.77,Select,9,80,64,13,Daily,3
1339,37,Female,Segment A,3,0,11800.43,Family,6,99,71,1,Monthly,3
1340,20,Male,Segment C,6,0,5439.4800000000005,Silver,6,60,13,19,Monthly,3
1341,54,Female,Segment B,0,0,21482.15,Plus,11,74,42,14,Weekly,5
1342,23,Female,Segment C,0,1,1267.05,Eco,78,30,14,9,Daily,3
1343,48,Male,Segment A,7,0,8921.859999999999,Family,8,88,87,29,Daily,5
1344,40,Male,Segment C,3,1,2162.54,Basic,47,63,15,8,Monthly,3
1345,18,Male,Segment A,4,0,14365.86,Bronze,11,48,82,15,Daily,2
1346,61,Male,Segment A,0,1,10192.82,Smart,42,74,16,22,Monthly,5
1347,18,Male,Segment B,3,0,22204.11,Trial,8,65,12,20,Monthly,4
1348,40,Female,Segment A,0,1,18102.28,Express,88,88,6,6,Daily,5
1349,59,Female,Segment C,1,0,13916.99,Bronze,6,58,96,6,Monthly,4
1350,18,Male,Segment A,6,0,21259.98,Student,8,25,10,18,Monthly,5
1351,59,Male,Segment C,7,0,22087.81,Student,10,58,4,18,Weekly,4
1352,49,Male,Segment A,1,1,13856.11,Pro,17,47,29,11,Daily,5
1353,60,Female,Segment C,3,1,25242.25,Trial,98,11,35,28,Monthly,1
1354,67,Male,Segment A,1,1,17132.5,Family,47,89,26,20,Weekly,1
1355,65,Male,Segment A,9,0,9149.48,Gold,7,7,98,28,Monthly,1
1356,26,Female,Segment A,1,1,1706.93,Silver,59,95,3,7,Monthly,5
1357,38,Female,Segment A,9,0,22118.739999999998,Flex,6,10,103,29,Weekly,2
1358,49,Female,Segment B,6,0,13546.96,Deluxe,8,58,97,16,Daily,1
1359,45,Male,Segment B,1,0,7930.27,Smart,50,91,7,6,Daily,5
1360,36,Male,Segment A,2,1,37887.97,Essential,73,15,21,24,Daily,4
1361,37,Female,Segment A,0,1,4841.66,Elite,66,87,23,5,Monthly,3
1362,55,Female,Segment C,4,0,3037.86,Deluxe,9,10,79,15,Weekly,5
1363,21,Male,Segment A,2,1,10570.53,Select,75,8,20,13,Monthly,1
1364,28,Female,Segment B,3,1,18978.12,Unlimited,72,58,22,21,Weekly,2
1365,63,Female,Segment B,3,1,33351.07,VIP,63,63,11,25,Monthly,5
1366,25,Male,Segment B,2,1,1032.54,Gold,102,58,8,29,Weekly,4
1367,37,Male,Segment A,1,1,5237.76,Smart,51,31,13,7,Daily,1
1368,20,Male,Segment A,0,1,17078.57,Unlimited,59,36,22,21,Weekly,5
1369,63,Male,Segment C,0,1,12858.19,Unlimited,53,66,3,27,Daily,3
1370,33,Male,Segment B,3,0,19196.75,Plus,3,1,32,2,Weekly,1
1371,41,Male,Segment B,8,0,19471.93,Gold,9,61,64,11,Daily,4
1372,49,Male,Segment B,8,0,11440.15,Elite,5,14,22,19,Weekly,1
1373,27,Male,Segment A,3,1,26760.8,Basic,78,57,24,21,Weekly,5
1374,24,Male,Segment C,8,0,32340.58,VIP,7,79,5,24,Weekly,2
1375,39,Female,Segment A,3,1,20999.55,Gold,83,86,18,24,Daily,2
1376,41,Female,Segment A,1,1,18099.64,Silver,83,66,24,17,Monthly,1
1377,19,Female,Segment B,4,0,21974.31,Unlimited,3,92,70,5,Monthly,1
1378,43,Male,Segment C,5,0,15630.27,Gold,10,27,4,2,Weekly,3
1379,63,Female,Segment C,0,0,25042.57,Student,8,59,78,10,Weekly,5
1380,19,Male,Segment A,2,1,37937.04,Bronze,71,66,29,22,Daily,1
1381,53,Male,Segment A,1,1,27745.74,Eco,56,39,6,15,Monthly,1
1382,36,Male,Segment B,0,1,16888.73,Essential,49,31,24,13,Monthly,4
1383,27,Female,Segment B,1,1,7250.1,Express,56,34,16,2,Monthly,4
1384,57,Male,Segment A,2,1,13896.78,Eco,57,46,9,17,Daily,5
1385,54,Female,Segment A,1,1,6430.69,Deluxe,71,67,15,2,Weekly,4
1386,51,Male,Segment A,1,1,7908.6900000000005,Smart,77,23,11,30,Daily,3
1387,69,Female,Segment A,2,1,19074.21,Prime,60,77,34,10,Monthly,4
1388,40,Male,Segment B,3,0,18265.64,Prime,9,19,84,10,Daily,2
1389,60,Male,Segment B,7,0,21372.07,Basic,3,18,16,1,Weekly,3
1390,47,Male,Segment B,2,0,25954.39,Express,0,20,15,17,Weekly,1
1391,28,Male,Segment B,1,1,27658.65,Trial,85,41,24,14,Daily,1
1392,57,Female,Segment A,0,1,3033.4900000000002,VIP,73,8,21,6,Weekly,2
1393,58,Male,Segment B,2,1,5635.47,Flex,78,30,31,1,Monthly,4
1394,20,Female,Segment C,2,1,25272.65,Prime,42,95,19,3,Monthly,2
1395,45,Female,Segment B,3,1,433.89,Bronze,75,67,9,14,Daily,5
1396,56,Male,Segment A,3,1,8470.19,Silver,92,16,20,24,Weekly,1
1397,48,Male,Segment A,3,1,5257.98,Unlimited,105,85,32,21,Weekly,5
1398,29,Female,Segment C,9,0,3009.8,Deluxe,9,57,46,20,Weekly,4
1399,40,Female,Segment B,2,0,14482.77,Pro,9,77,28,3,Weekly,5
1400,51,Male,Segment A,2,1,14233.779999999999,Plus,72,21,1,7,Weekly,2
1401,64,Female,Segment A,1,1,15088.25,Plus,55,67,11,1,Monthly,1
1402,59,Female,Segment C,2,1,9150.64,Express,12,80,65,23,Weekly,1
1403,36,Male,Segment B,8,0,12979.12,Pro,10,64,19,4,Daily,3
1404,61,Male,Segment A,0,1,15267.86,Plus,57,93,23,17,Weekly,1
1405,42,Male,Segment A,2,1,5078.42,Gold,95,61,24,30,Daily,4
1406,58,Female,Segment B,3,1,24035.57,Pro,65,61,31,8,Monthly,2
1407,39,Female,Segment C,1,1,3347.1,Gold,65,25,20,27,Monthly,2
1408,52,Male,Segment C,1,1,9282.83,Essential,61,38,32,12,Monthly,2
1409,48,Female,Segment A,2,1,435.5,VIP,82,31,30,3,Daily,5
1410,39,Male,Segment A,1,0,670.6700000000001,Elite,7,5,43,24,Daily,5
1411,31,Male,Segment C,3,1,7352.24,Eco,78,53,26,8,Daily,1
1412,18,Female,Segment A,3,1,16734.179999999997,Silver,82,24,30,24,Weekly,1
1413,41,Female,Segment A,0,1,12493.28,Silver,63,66,21,16,Monthly,4
1414,29,Male,Segment B,0,0,2913.6800000000003,Smart,6,48,2,16,Monthly,1
1415,54,Male,Segment C,1,0,12326.17,Pro,5,7,44,10,Monthly,1
1416,26,Male,Segment A,3,0,16966.7,Eco,12,95,15,26,Daily,3
1417,37,Female,Segment A,9,0,16038.55,Family,5,2,22,1,Weekly,1
1418,46,Female,Segment B,1,0,30455.91,Family,2,19,34,23,Daily,4
1419,38,Female,Segment A,2,0,15880.630000000001,Essential,1,51,59,3,Weekly,1
1420,30,Male,Segment B,2,1,18040.09,Flex,70,27,29,7,Weekly,5
1421,32,Male,Segment B,5,0,39358.18,Deluxe,4,28,14,8,Weekly,1
1422,22,Male,Segment C,9,0,21407.13,Elite,11,11,46,24,Weekly,1
1423,34,Female,Segment B,8,0,10415.68,Select,10,50,72,18,Weekly,1
1424,32,Male,Segment B,1,1,28410.899999999998,Gold,84,99,35,13,Weekly,3
1425,57,Female,Segment A,4,0,6045.6900000000005,Prime,3,57,86,12,Monthly,1
1426,30,Female,Segment C,9,0,6487.0,Plus,6,19,32,13,Weekly,4
1427,19,Male,Segment B,0,0,12438.46,Eco,6,31,62,4,Weekly,4
1428,23,Male,Segment A,3,0,29688.350000000002,Plus,11,18,48,19,Daily,3
1429,34,Male,Segment C,0,1,18304.559999999998,Deluxe,60,56,35,8,Monthly,4
1430,47,Female,Segment C,0,0,15822.9,Eco,14,89,71,19,Monthly,4
1431,55,Female,Segment B,5,0,3700.89,Essential,5,66,9,30,Weekly,1
1432,67,Female,Segment A,0,0,13044.04,Silver,1,73,14,26,Monthly,4
1433,47,Male,Segment A,6,0,15415.369999999999,Smart,7,45,13,28,Monthly,1
1434,28,Female,Segment C,0,0,16716.79,Bronze,5,72,18,21,Daily,4
1435,24,Female,Segment C,9,0,37152.79,Essential,8,75,55,27,Monthly,3
1436,35,Male,Segment B,5,0,15476.91,Trial,11,26,73,1,Daily,4
1437,22,Male,Segment C,4,0,1292.5500000000002,Bronze,7,41,29,22,Monthly,1
1438,24,Female,Segment A,3,1,26912.95,Unlimited,74,68,12,18,Daily,3
1439,69,Female,Segment A,5,0,1893.43,Trial,10,11,76,10,Daily,5
1440,19,Female,Segment B,0,1,29045.32,Elite,63,53,15,12,Weekly,4
1441,57,Female,Segment B,3,0,19761.13,Select,4,42,102,15,Weekly,5
1442,34,Male,Segment A,6,0,17600.37,Silver,10,82,67,17,Monthly,1
1443,48,Male,Segment C,6,0,29643.72,Select,6,93,61,9,Weekly,1
1444,19,Female,Segment C,1,1,1635.6100000000001,Gold,54,81,2,30,Weekly,4
1445,21,Female,Segment B,0,1,21483.13,Eco,51,94,27,2,Monthly,2
1446,56,Male,Segment C,3,0,11710.68,Trial,7,78,80,2,Weekly,5
1447,56,Male,Segment C,1,1,21495.25,Smart,61,54,29,14,Daily,5
1448,24,Female,Segment C,0,1,24156.29,Essential,45,53,13,8,Monthly,5
1449,57,Male,Segment C,8,0,26988.19,Plus,11,32,82,17,Weekly,1
1450,66,Male,Segment C,3,1,6965.410000000001,Student,80,93,19,24,Weekly,3
1451,45,Male,Segment B,7,0,18311.77,Eco,11,97,31,28,Daily,1
1452,65,Female,Segment A,9,0,18372.27,Pro,7,17,5,14,Monthly,5
1453,43,Female,Segment C,2,0,2680.0,Eco,6,40,83,2,Monthly,3
1454,30,Male,Segment B,2,1,14857.14,Essential,75,4,27,7,Daily,5
1455,58,Male,Segment B,3,1,3646.86,Essential,46,23,9,26,Monthly,1
1456,67,Male,Segment C,1,1,5910.6,Plus,61,52,33,26,Monthly,4
1457,29,Male,Segment B,8,0,23407.16,Family,11,24,56,5,Daily,5
1458,25,Male,Segment A,4,0,12990.470000000001,Select,2,55,93,4,Weekly,1
1459,45,Male,Segment C,0,1,29710.28,Gold,73,99,2,15,Daily,4
1460,62,Female,Segment C,2,0,5058.69,Eco,5,73,55,21,Weekly,2
1461,28,Female,Segment A,1,1,9186.74,Family,70,95,16,2,Weekly,2
1462,28,Male,Segment C,1,1,24169.79,Flex,62,5,17,8,Weekly,5
1463,21,Male,Segment B,3,1,11986.87,Pro,57,87,15,3,Daily,2
1464,32,Female,Segment A,1,0,24732.76,Unlimited,9,17,51,25,Daily,2
1465,65,Female,Segment C,9,0,14665.57,VIP,12,8,71,16,Monthly,3
1466,63,Male,Segment A,3,1,20890.46,Trial,67,37,25,6,Weekly,5
1467,46,Male,Segment B,0,0,21713.03,Unlimited,10,72,61,17,Monthly,2
1468,42,Female,Segment C,1,0,2530.66,Pro,4,28,25,13,Daily,3
1469,29,Female,Segment C,2,0,25471.83,Flex,9,91,30,2,Monthly,1
1470,52,Female,Segment B,1,0,21189.48,Prime,13,88,82,16,Monthly,5
1471,62,Female,Segment A,0,1,23272.91,Deluxe,50,23,20,24,Weekly,5
1472,49,Male,Segment B,3,1,15518.34,Smart,79,64,14,1,Weekly,1
1473,63,Female,Segment B,1,0,18522.43,Express,12,85,98,4,Monthly,2
1474,69,Male,Segment C,1,0,32559.68,Deluxe,5,50,82,13,Monthly,4
1475,43,Female,Segment B,5,0,18125.72,Student,4,65,84,28,Daily,3
1476,32,Female,Segment C,0,0,9225.45,VIP,4,87,49,11,Daily,1
1477,47,Male,Segment A,3,1,25263.62,Elite,42,70,34,30,Monthly,1
1478,20,Male,Segment B,3,1,11755.189999999999,Unlimited,50,19,4,12,Weekly,1
1479,32,Female,Segment A,0,1,34092.61,Essential,82,54,14,23,Monthly,2
1480,66,Male,Segment A,3,1,8709.65,Eco,44,26,18,18,Weekly,1
1481,65,Male,Segment C,0,0,2504.96,Unlimited,12,15,1,21,Daily,3
1482,39,Male,Segment A,2,1,19343.25,Silver,87,64,5,11,Monthly,1
1483,20,Female,Segment B,9,0,8295.51,Bronze,8,91,56,13,Monthly,3
1484,58,Female,Segment A,0,1,2703.68,Trial,56,83,3,6,Monthly,4
1485,24,Female,Segment C,2,0,19226.45,Silver,11,24,47,6,Weekly,4
1486,26,Male,Segment A,2,1,5826.99,Family,52,33,2,17,Monthly,5
1487,30,Female,Segment A,0,1,9284.44,Deluxe,82,80,12,12,Weekly,2
1488,33,Male,Segment A,5,0,8699.31,Unlimited,9,40,36,12,Monthly,2
1489,59,Male,Segment A,1,0,3358.73,Family,11,67,82,25,Weekly,4
1490,26,Female,Segment C,4,0,8469.62,Gold,8,9,66,24,Weekly,2
1491,45,Male,Segment C,4,0,18426.36,Bronze,7,59,44,2,Daily,4
1492,44,Female,Segment C,4,0,27786.89,Elite,9,37,10,17,Weekly,1
1493,60,Female,Segment C,6,0,15187.02,Express,11,91,82,5,Monthly,3
1494,23,Male,Segment A,1,1,2388.21,Plus,97,26,25,8,Weekly,4
1495,26,Female,Segment C,1,1,6781.59,Plus,60,63,9,9,Daily,2
1496,28,Male,Segment A,1,1,9706.64,Basic,55,27,21,28,Monthly,1
1497,59,Male,Segment C,1,1,33126.32,Flex,51,31,10,30,Daily,3
1498,48,Male,Segment B,8,0,20854.14,Deluxe,9,80,19,13,Weekly,1
1499,34,Female,Segment B,3,1,5358.29,Student,81,79,20,19,Monthly,1
1500,63,Male,Segment A,2,0,27830.37,Gold,6,37,19,15,Weekly,2
1501,35,Female,Segment A,0,0,24395.25,Student,7,91,57,29,Weekly,2
1502,46,Male,Segment B,3,1,5614.299999999999,Plus,37,40,9,14,Monthly,5
1503,33,Male,Segment A,4,0,17292.21,VIP,10,60,30,30,Monthly,4
1504,66,Male,Segment A,1,0,1570.1399999999999,Family,7,78,98,20,Monthly,3
1505,39,Female,Segment A,3,1,22405.24,Basic,73,48,30,15,Monthly,2
1506,35,Female,Segment C,2,1,3937.95,Silver,66,29,7,7,Daily,5
1507,48,Female,Segment C,3,0,26709.27,Gold,6,20,99,28,Monthly,5
1508,67,Female,Segment B,8,0,24284.98,Pro,2,59,76,8,Weekly,2
1509,19,Male,Segment C,2,1,4666.35,Flex,46,76,31,19,Daily,5
1510,54,Female,Segment B,2,1,22176.920000000002,Eco,49,1,17,28,Weekly,4
1511,51,Male,Segment B,0,0,13802.56,Family,7,19,39,13,Daily,3
1512,18,Female,Segment B,7,0,9461.99,Pro,6,28,13,3,Weekly,3
1513,18,Female,Segment A,1,0,1494.05,Deluxe,7,75,45,18,Daily,1
1514,19,Female,Segment A,0,1,1959.0,Bronze,73,59,30,16,Weekly,5
1515,64,Male,Segment B,4,0,11120.01,Elite,4,63,40,28,Weekly,4
1516,48,Female,Segment C,9,0,20208.93,Eco,6,33,99,6,Daily,3
1517,32,Female,Segment A,8,0,19347.04,Select,10,35,31,27,Monthly,3
1518,62,Female,Segment A,2,1,21524.09,Basic,36,13,18,14,Daily,2
1519,33,Male,Segment A,3,1,16893.77,Deluxe,92,17,32,3,Daily,1
1520,58,Female,Segment C,1,1,29828.620000000003,Flex,67,71,11,14,Weekly,3
1521,59,Male,Segment A,3,0,11112.11,Deluxe,7,31,50,30,Daily,1
1522,44,Female,Segment A,1,1,4912.88,Deluxe,41,72,29,4,Monthly,5
1523,24,Female,Segment B,1,1,24782.34,Smart,16,96,1,20,Monthly,2
1524,34,Female,Segment A,2,0,5589.2300000000005,Elite,3,75,98,14,Monthly,3
1525,58,Male,Segment A,2,1,10481.36,Essential,65,43,24,9,Weekly,1
1526,51,Male,Segment A,2,0,7088.33,Prime,0,78,55,11,Weekly,1
1527,68,Male,Segment A,0,1,12941.020000000002,Basic,66,17,7,29,Weekly,1
1528,21,Female,Segment A,0,1,36770.52,Bronze,63,17,5,1,Monthly,5
1529,67,Female,Segment A,5,0,15521.4,Basic,0,6,24,26,Weekly,4
1530,62,Female,Segment A,2,1,4467.41,Essential,72,78,26,4,Monthly,4
1531,59,Male,Segment B,7,0,24383.74,Elite,5,77,58,13,Monthly,3
1532,50,Female,Segment B,1,1,3584.8199999999997,Plus,61,76,18,10,Daily,2
1533,63,Female,Segment C,7,0,8127.97,Select,6,60,83,13,Monthly,4
1534,62,Female,Segment B,0,1,20018.91,Eco,75,81,10,17,Monthly,2
1535,43,Female,Segment A,0,0,10434.150000000001,Basic,11,95,87,20,Weekly,5
1536,56,Female,Segment C,3,0,32819.340000000004,Elite,8,79,97,5,Daily,2
1537,38,Male,Segment C,0,0,3347.9399999999996,Eco,5,13,53,21,Weekly,3
1538,38,Male,Segment B,1,1,17606.32,Pro,81,95,15,21,Daily,4
1539,59,Male,Segment B,3,1,25455.230000000003,Pro,47,95,12,27,Daily,3
1540,44,Male,Segment A,0,1,17397.05,Flex,89,64,3,19,Weekly,1
1541,61,Female,Segment C,0,1,3332.6699999999996,Prime,37,15,22,28,Daily,1
1542,45,Male,Segment C,6,0,19338.25,Eco,8,17,18,5,Weekly,3
1543,69,Male,Segment A,1,0,6988.910000000001,Silver,5,53,78,26,Monthly,4
1544,60,Female,Segment C,6,0,41.58,Unlimited,9,3,100,10,Weekly,1
1545,26,Male,Segment B,1,0,16181.68,Select,8,63,5,3,Weekly,3
1546,64,Male,Segment A,7,0,22764.17,VIP,5,37,28,27,Weekly,5
1547,48,Female,Segment B,2,0,12738.96,Pro,10,10,84,22,Weekly,3
1548,28,Male,Segment C,3,1,21560.6,Gold,66,75,16,9,Monthly,5
1549,46,Male,Segment A,1,1,30509.239999999998,Bronze,70,78,30,6,Weekly,4
1550,25,Female,Segment C,0,1,10702.85,Basic,79,85,27,11,Daily,2
1551,31,Male,Segment B,0,0,32964.94,Bronze,3,17,2,2,Weekly,4
1552,36,Male,Segment B,1,1,21106.059999999998,Student,30,86,31,7,Monthly,2
1553,35,Female,Segment C,6,0,7800.88,Elite,3,35,52,23,Daily,3
1554,57,Female,Segment A,0,1,19155.79,Plus,70,34,32,4,Monthly,3
1555,49,Female,Segment A,0,1,7778.87,Select,90,44,25,16,Monthly,1
1556,27,Male,Segment B,7,0,24763.28,Pro,3,48,29,10,Daily,1
1557,41,Female,Segment A,3,1,3405.4500000000003,Pro,49,90,3,26,Daily,5
1558,61,Female,Segment A,3,1,14531.99,Silver,51,1,12,4,Weekly,4
1559,44,Female,Segment C,0,1,19883.02,VIP,87,64,14,17,Monthly,4
1560,19,Male,Segment B,8,0,8682.34,Plus,3,35,63,14,Daily,4
1561,55,Male,Segment C,5,0,20353.98,VIP,4,52,89,10,Daily,3
1562,67,Female,Segment C,3,1,32819.5,Essential,35,38,26,8,Weekly,5
1563,29,Female,Segment C,2,0,7086.929999999999,Smart,9,69,16,12,Monthly,5
1564,23,Female,Segment C,2,1,14247.93,Unlimited,47,59,27,20,Monthly,1
1565,41,Male,Segment C,2,1,22147.05,Express,104,93,20,2,Daily,5
1566,56,Male,Segment B,2,1,10831.78,Trial,38,55,24,5,Daily,3
1567,60,Female,Segment B,2,0,10088.2,Bronze,9,88,86,30,Monthly,4
1568,30,Female,Segment B,3,0,10305.28,Unlimited,7,19,8,14,Daily,5
1569,64,Female,Segment C,0,1,18906.67,Eco,53,35,4,5,Monthly,4
1570,55,Male,Segment A,0,1,497.98,Bronze,100,74,17,16,Daily,1
1571,40,Male,Segment A,1,1,19711.45,Basic,54,99,13,25,Monthly,4
1572,35,Female,Segment C,8,0,15632.71,Trial,5,17,37,19,Weekly,2
1573,48,Male,Segment C,7,0,28121.64,Elite,3,13,28,17,Monthly,5
1574,45,Male,Segment A,1,0,24023.32,Pro,10,5,76,11,Monthly,3
1575,62,Female,Segment B,7,0,21432.82,Elite,3,69,32,4,Daily,2
1576,25,Female,Segment C,7,1,11751.86,Trial,7,17,23,9,Monthly,4
1577,33,Male,Segment C,0,0,11430.03,Essential,7,37,86,3,Monthly,4
1578,58,Female,Segment B,1,1,21097.31,Deluxe,60,40,3,17,Monthly,2
1579,22,Female,Segment A,3,1,18871.920000000002,Silver,32,93,19,26,Daily,4
1580,48,Male,Segment B,1,1,32175.780000000002,Bronze,63,33,21,5,Weekly,2
1581,57,Male,Segment B,0,0,24074.64,Prime,8,86,67,26,Weekly,3
1582,31,Female,Segment A,0,1,4312.19,Student,45,51,7,21,Monthly,2
1583,18,Male,Segment B,2,1,6318.26,Select,70,97,9,13,Monthly,3
1584,52,Female,Segment B,0,1,7874.14,Silver,40,90,2,28,Daily,2
1585,22,Female,Segment C,1,1,14410.06,Gold,52,48,19,2,Monthly,2
1586,55,Male,Segment C,1,1,5270.4,Smart,12,87,11,17,Weekly,4
1587,25,Female,Segment B,1,1,32386.59,Family,70,66,25,4,Weekly,3
1588,55,Male,Segment C,1,1,10146.65,Unlimited,76,4,22,10,Monthly,2
1589,30,Female,Segment C,2,0,22047.43,Select,5,59,26,23,Weekly,2
1590,58,Female,Segment C,2,1,7429.12,Family,74,31,23,21,Weekly,4
1591,54,Male,Segment A,2,1,2916.21,Express,97,3,20,1,Daily,5
1592,51,Female,Segment B,7,0,38153.72,Flex,13,9,88,18,Weekly,4
1593,37,Female,Segment B,3,1,9090.91,Smart,83,19,19,18,Monthly,3
1594,30,Male,Segment C,0,1,7635.08,Essential,62,90,2,25,Weekly,4
1595,50,Male,Segment C,0,1,27610.07,Elite,36,36,22,26,Daily,4
1596,49,Male,Segment A,2,1,18264.38,VIP,37,50,7,12,Monthly,5
1597,54,Female,Segment B,3,1,43199.28,VIP,35,12,11,14,Weekly,1
1598,20,Male,Segment A,7,0,4449.54,Eco,9,3,94,9,Daily,2
1599,30,Female,Segment A,1,1,6465.5,Express,86,19,15,27,Weekly,2
1600,60,Male,Segment A,2,0,23103.38,Bronze,11,91,13,3,Monthly,4
1601,66,Male,Segment C,1,1,34318.299999999996,Essential,74,77,20,18,Monthly,3
1602,60,Female,Segment B,0,1,9567.22,Gold,86,20,9,9,Daily,3
1603,60,Male,Segment A,3,1,23945.05,Unlimited,63,68,28,29,Daily,4
1604,36,Male,Segment A,3,0,21747.27,Eco,5,1,89,7,Monthly,3
1605,27,Female,Segment A,0,1,24896.87,Gold,56,75,7,8,Monthly,5
1606,42,Male,Segment C,9,0,24371.03,Select,9,39,44,20,Monthly,4
1607,36,Male,Segment A,4,0,22622.94,Smart,7,22,75,28,Weekly,1
1608,66,Male,Segment A,5,0,8172.719999999999,Eco,9,18,75,18,Daily,3
1609,44,Male,Segment A,0,1,15661.39,Prime,82,61,7,25,Monthly,2
1610,19,Male,Segment C,3,0,6789.7300000000005,Select,11,56,98,30,Monthly,3
1611,19,Male,Segment A,0,1,22835.5,Plus,43,93,19,6,Weekly,4
1612,45,Male,Segment A,6,0,7835.34,Gold,7,84,27,7,Weekly,2
1613,52,Male,Segment A,5,0,29000.16,Pro,0,31,69,1,Weekly,3
1614,45,Male,Segment B,1,1,23309.13,Smart,57,30,26,4,Weekly,3
1615,45,Male,Segment C,1,1,26931.83,Prime,72,42,35,5,Weekly,2
1616,63,Male,Segment B,8,0,27090.93,Flex,6,31,36,24,Daily,1
1617,58,Male,Segment B,0,1,6004.99,Gold,44,93,29,27,Daily,3
1618,27,Female,Segment B,7,0,26129.43,Trial,4,16,42,9,Monthly,1
1619,62,Male,Segment C,0,1,21053.5,Select,69,56,7,14,Weekly,2
1620,29,Male,Segment A,5,0,8857.47,Select,10,69,6,10,Weekly,5
1621,63,Female,Segment B,2,1,17578.73,Elite,43,95,7,8,Weekly,5
1622,22,Male,Segment C,1,0,17809.02,Prime,70,97,32,11,Weekly,3
1623,50,Female,Segment B,3,0,28723.01,Essential,6,33,84,7,Weekly,4
1624,57,Male,Segment B,2,1,7697.2,Express,61,30,10,3,Daily,5
1625,23,Male,Segment B,3,1,16571.25,VIP,35,38,13,8,Daily,3
1626,64,Female,Segment A,2,1,15510.02,Unlimited,62,67,32,3,Daily,4
1627,63,Male,Segment B,2,1,2205.66,Basic,107,82,20,4,Daily,5
1628,36,Male,Segment B,3,1,23534.579999999998,Bronze,67,67,7,27,Weekly,4
1629,62,Male,Segment B,7,0,19775.91,VIP,10,89,6,30,Daily,5
1630,36,Male,Segment B,4,0,5926.0599999999995,Bronze,6,84,11,8,Monthly,2
1631,66,Male,Segment A,6,0,600.78,Unlimited,5,76,61,3,Daily,2
1632,18,Male,Segment B,5,0,30150.38,Bronze,12,49,93,12,Weekly,2
1633,22,Male,Segment A,1,1,1224.72,Unlimited,53,16,23,18,Daily,3
1634,28,Female,Segment B,2,1,44436.79,Eco,39,56,1,3,Daily,1
1635,18,Female,Segment C,1,0,29322.01,Smart,3,63,42,27,Weekly,2
1636,32,Female,Segment C,0,1,1178.91,Gold,86,86,13,9,Daily,3
1637,51,Female,Segment A,6,0,11275.08,Bronze,10,60,91,12,Weekly,4
1638,43,Male,Segment A,9,0,12009.42,Basic,6,59,17,12,Weekly,1
1639,69,Male,Segment B,5,0,4557.0599999999995,Deluxe,7,17,59,20,Monthly,1
1640,52,Male,Segment B,3,0,19768.870000000003,Smart,10,62,21,1,Weekly,3
1641,35,Male,Segment C,3,0,8447.42,Prime,3,82,28,18,Daily,4
1642,35,Male,Segment B,5,0,31941.39,Gold,10,34,35,19,Daily,2
1643,28,Male,Segment B,5,0,3988.65,Deluxe,8,61,94,27,Daily,5
1644,50,Female,Segment C,9,0,3074.46,Flex,4,8,98,7,Monthly,5
1645,60,Female,Segment A,7,0,28584.489999999998,Deluxe,6,24,13,4,Weekly,5
1646,33,Female,Segment C,3,1,16311.82,Smart,80,47,1,8,Daily,1
1647,50,Male,Segment B,1,0,14181.52,Essential,7,90,55,27,Monthly,3
1648,41,Male,Segment C,0,1,1659.58,Bronze,66,53,34,27,Daily,1
1649,51,Female,Segment C,0,1,10425.24,Eco,56,47,35,18,Monthly,3
1650,54,Female,Segment C,1,1,23948.18,Plus,101,3,6,10,Weekly,2
1651,44,Male,Segment C,3,1,17326.28,Student,28,32,13,30,Daily,4
1652,20,Male,Segment C,3,0,12178.199999999999,VIP,9,19,11,8,Weekly,2
1653,60,Female,Segment A,9,0,5130.29,Essential,7,90,24,22,Daily,1
1654,49,Female,Segment A,8,0,17111.54,Essential,4,21,82,15,Monthly,2
1655,38,Male,Segment A,2,0,19182.1,VIP,14,85,13,22,Daily,1
1656,50,Female,Segment C,0,1,23437.08,Smart,67,45,1,19,Monthly,2
1657,48,Female,Segment C,2,0,21746.78,Student,13,22,24,6,Weekly,2
1658,34,Female,Segment A,1,1,6604.120000000001,Gold,38,14,10,10,Daily,4
1659,61,Male,Segment A,3,1,25615.37,Smart,88,71,17,11,Weekly,1
1660,66,Male,Segment B,1,0,7737.63,Elite,2,37,27,5,Monthly,1
1661,42,Female,Segment C,1,1,20513.73,Express,77,62,11,22,Monthly,1
1662,35,Male,Segment A,2,1,10644.56,Family,63,77,8,19,Weekly,3
1663,50,Female,Segment C,6,0,10878.289999999999,Essential,7,61,9,10,Weekly,1
1664,22,Male,Segment C,3,1,6408.74,Plus,76,46,10,18,Daily,5
1665,32,Female,Segment B,8,0,16556.260000000002,Trial,6,80,86,20,Weekly,3
1666,19,Female,Segment A,9,0,32799.64,Silver,9,53,40,28,Daily,4
1667,19,Male,Segment C,3,1,7508.889999999999,Plus,66,60,35,11,Daily,5
1668,21,Female,Segment B,4,0,17616.35,Bronze,3,89,21,4,Monthly,5
1669,50,Male,Segment A,3,1,13180.2,Eco,83,12,30,27,Weekly,1
